"MADRID","MADRID","MADRID","28000","CARRETERA VILLAVERDE A VALLECAS KM. 283","D","-3.63825","40.373139","18/11/2021 10:05","1.379","","","","","1.249","","","","","","","","","SIOMN GRUP","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BURGOS","CILLERUELO DE ABAJO","CILLERUELO DE ABAJO","09349","AUTOVIA A-1 KM. 189,9","I","-3.763361","41.929778","22/11/2021 10:51","1.598","","","1.741","","1.459","1.549","","","","","","","","BP","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"CANTABRIA","POLANCO","REQUEJADA","39312","BARRIO REQUEJADA  EN  REQUEJADA, 2","N","-4.021694","43.391667","22/11/2021 09:00","1.559","","","1.689","","1.429","1.499","","","","","0.839","","","BP POLANCO","No Low cost","P","dm","L-D: 24H","L-D: 00:00-07:00 (D), 07:00-23:00 (A), 23:00-23:59 (D)"
"GIRONA","CALDES DE MALAVELLA","CALDES DE MALAVELLA","17455","CARRETERA C-35 KM. 92","I","2.854722","41.8055","09/11/2021 13:11","1.579","","","1.729","","1.389","1.449","","","","","","","","REPSOL","No Low cost","P","dm","L-D: 07:00-21:00","L-D: 07:00-21:00 (A)"
"BARCELONA","SALLENT","SALLENT","08650","CALLE TOMAS VILADOMIU, 15","N","1.89825","41.812417","22/11/2021 14:00","","","1.419","","","1.269","1.299","","","","","","","","PETROMIRALLES","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","38009","CALLE PANAMA, S/N","N","-16.265194","28.455917","16/11/2021 07:00","","","","","","1.103","1.233","","","","","","","","DISA HOGAR TAXISTA","No Low cost","P","dm","L-S: 07:00-21:00; D: 08:00-13:00","L-S: 07:00-21:00 (A); D: 08:00-13:00 (A)"
"VALENCIA / VALÈNCIA","PAIPORTA","PAIPORTA","46200","CARRETERA BENETUSSER KM. 80","D","-0.404806","39.426361","20/11/2021 00:00","1.459","","","","","1.289","","","","","","","","","CAMPSA EXPRESS","No Low cost","P","OM","L-D: 24H","L-D: 24H (D)"
"CANTABRIA","CORRALES DE BUELNA (LOS)","SOMAHOZ","39400","BARRIO SOMAHOZ","I","-4.064672","43.248792","22/11/2021 11:09","1.399","","","1.499","","1.239","","","","","","","","","E.S. MARJA","Low Cost","P","dm","L-S: 07:00-23:00","L-S: 07:00-23:00 (A)"
"GUADALAJARA","CIFUENTES","CIFUENTES","19420","CARRETERA N-204 KM. 47,5","D","-2.62825","40.785444","22/11/2021 00:00","1.579","","1.639","","","1.429","1.495","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 07:00-23:00","L-D: 07:00-23:00 (P)"
"RIOJA (LA)","ALFARO","ALFARO","26540","CARRETERA CTRA. NACIONAL N-232 KM.337,80 KM. 337,80","I","-1.762083","42.182778","20/11/2021 00:00","1.529","","","1.639","","1.419","1.469","1.028","","","","","","","REPSOL SA","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"CÁDIZ","JEREZ DE LA FRONTERA","JEREZ DE LA FRONTERA","11408","CARRETERA CALVARIO (EL) KM. S/N","N","-6.16275","36.698722","22/11/2021 15:00","1.509","","","1.649","","1.369","1.449","","","","","","","","SHELL","No Low cost","P","OM","L-D: 06:00-00:00","L-D: 06:00-23:59 (A)"
"HUESCA","GRAÑÉN","GRAÑEN","22260","C/ AFUERAS S/N","N","-0.367722","41.948306","15/11/2021 15:00","","","","","","1.29","","0.87","","","","","","","SECADERO SANTIAGO","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ALICANTE","ALTEA","ALTEA","03590","CALLE CUESTA DE LAS NARICES, 11","I","-0.056056","38.594194","19/11/2021 16:00","1.459","","","","","1.319","","","","","","","","","PETROPRIX ","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BIZKAIA","ZAMUDIO","ZAMUDIO","48170","BARRIO ARTEAGA, 17","N","-2.852861","43.280111","18/11/2021 23:39","","","1.513","","","","1.319","","","","","","","","CEPSA","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ALICANTE","ALICANTE/ALACANT","ALICANTE/ALACANT","03008","AVENIDA ELCHE, 150","I","-0.521389","38.303611","19/11/2021 16:00","1.429","","","","","1.285","","","","","","","","","PETROPRIX","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"MADRID","VALDEMORO","VALDEMORO","28340","CALLE AGUADO, 11","N","-3.692694","40.1855","22/11/2021 13:16","1.549","","","1.694","","1.429","1.459","","","","","","","","GALP","No Low cost","P","OM","L-D: 24H","L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
"ASTURIAS","ALLANDE","POLA DE ALLANDE","33880","CL AVENIDA DE GALICIA, 44","I","-6.614222","43.271667","22/11/2021 13:21","1.588","","","","","1.438","1.518","1.038","","","","","","","PETRONOR","No Low cost","P","dm","L-D: 07:00-22:00","L-D: 07:00-22:00 (A)"
"BARCELONA","SANT CUGAT SESGARRIGUES","SANT CUGAT SESGARRIGUES","08798","CARRETERA N-340 KM. 1215,500","I","1.742639","41.355778","22/11/2021 11:30","1.345","","","","","1.224","","","","","","","","","BONAREA","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ASTURIAS","AVILÉS","AVILES","33401","AVENIDA DE LUGO, 50","D","-5.927778","43.569111","22/11/2021 15:00","1.437","","","","","1.287","","","","","","","","","PLENOIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (D)"
"ZAMORA","GAMONES","GAMONES","49251","CARRERA ZAMORA V2210-P47-P94, 0","N","-6.175528","41.475917","21/11/2021 12:09","1.499","","","","","1.369","","","","","","","","","E.S. DIEZ CENTIMOS","Low Cost","P","dm","L-D: 24H","L-D: 00:00-08:59 (D), 08:59-20:00 (A), 20:00-23:59 (D)"
"SEVILLA","MAIRENA DEL ALCOR","MAIRENA DEL ALCOR","41510","POLIGONO CANTOSALES, 2","D","-5.730833","37.380972","22/11/2021 10:51","1.499","","","","","1.369","","","","","","","","","ALCOROIL S.L.","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"GRANADA","NIGÜELAS","NIGUELAS","18657","CARRETERA GR-9067 KM. 1","N","-3.557306","36.974444","22/11/2021 14:31","1.478","","","","","1.339","","","","","","","","","ESTACIÓN DE SERVICIO NIGÜELAS, S.L. ","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"CÁDIZ","SAN FERNANDO","SAN FERNANDO","11100","CALLE FERROCARRIL, 1","D","-6.201778","36.474139","22/11/2021 17:32","1.459","","","","","1.309","1.329","","","","","","","","BALLENOIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"MURCIA","SAN PEDRO DEL PINATAR","SAN PEDRO DEL PINATAR","30740","CALLE DOCTOR ARTERO GUIRAO, SN","D","-0.786972","37.844833","22/11/2021 08:00","1.399","","","","","1.265","1.279","","","","","","","","E.LECLERC","Low Cost","P","dm","L-D: 24H","L-S: 00:00-08:00 (D), 08:00-15:00 (A), 15:00-17:30 (D), 17:30-21:30 (A), 21:30-23:59 (D); D: 24H (D)"
"VALENCIA / VALÈNCIA","GENOVÉS","GENOVES","46894","POLIGONO POLIGONO INDUSTRIAL, S/N","D","-0.473194","38.987667","19/11/2021 13:54","1.359","","","","","1.219","","","","","","","","","GASOLWIN","Low Cost","P","dm","L-D: 24H","L-V: 00:00-08:00 (D), 08:00-20:00 (A), 20:00-23:59 (D); S-D: 00:00-08:00 (D), 08:00-14:00 (A), 14:00-16:00 (D), 16:00-20:00 (A), 20:00-23:59 (D)"
"MURCIA","CARTAGENA","ALGAR (EL)","30366","AUTOVIA LA MANGA - RM22 - SALIDA 0 KM. 0,222","D","-0.889806","37.654472","22/11/2021 12:14","1.439","","","1.549","","1.309","1.349","0.929","","","","0.869","","","ADRIDAN","Low Cost","P","dm","L-D: 24H","L-D: 24H (P)"
"BARCELONA","PRAT DE LLOBREGAT (EL)","PRAT DE LLOBREGAT (EL)","08820","LUGAR AEROPUERTO DEL PRAT JUNTO PARRILLA DE TAXIS, S/N","D","2.064222","41.299333","20/11/2021 00:00","1.639","","1.679","1.749","","1.459","1.509","","","","","0.859","","","PETROCAT","Low Cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"SEGOVIA","PALAZUELOS DE ERESMA","PEÑAS DEL ERIZO","40194","CALLE LAS ESPIGAS, 191","N","-4.077667","40.922694","22/11/2021 17:47","1.544","","","","","1.424","1.494","","","","","","","","GALP&GO","No Low cost","P","OM","L-D: 24H","L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
"TERUEL","UTRILLAS","UTRILLAS","44760","CR N-420 653,1","D","-0.837611","40.802472","19/11/2021 00:00","1.529","","","1.659","","1.399","1.469","0.959","","","","","","","REPSOL","No Low cost","P","dm","L-S: 07:00-22:00; D: 08:00-22:00","L-S: 07:00-22:00 (A); D: 08:00-22:00 (A)"
"ALICANTE","ALCOY/ALCOI","ALCOY/ALCOI","03801","CALLE ALICANTE, 62","D","-0.479694","38.689083","22/11/2021 11:10","1.499","","","","","1.369","","","","","","0.799","","","MASOIL ALCOY","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BURGOS","RUBENA","RUBENA","09199","N-I km 249","D","-3.590833","42.37675","22/11/2021 10:50","1.489","","","","","1.349","1.359","0.939","","","","","1.09","1.05","BEROIL, S.L.","Low Cost","P","dm","L-D: 24H","L-D: 24H (P)"
"ALICANTE","BENILLOBA","BENILLOBA","03810","CARRETERA ALCOY A CALLOSA D'ENSARRIA S/N KM. 36","D","-0.386472","38.698833","22/11/2021 06:00","1.529","","","","","1.399","","1.069","","","","","","","(SIN RÓTULO)","Low Cost","P","dm","L-S: 07:00-22:00; D: 08:30-14:30","L-S: 07:00-22:00 (A); D: 08:30-14:30 (A)"
"CORUÑA (A)","CEDEIRA","CEDEIRA","15350","CARRETERA FERROL-CAMPO HOSPITAL KM. 33,6","D","-8.045194","43.653333","15/11/2021 08:55","1.549","","","1.669","","1.419","1.489","0.97","","","","","","","VALCARCE","Low Cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (A)"
"LLEIDA","MOLLERUSSA","MOLLERUSSA","25230","RONDA DE PONENT, 1","N","0.886944","41.627528","18/11/2021 19:55","1.449","","","1.536","","1.317","1.349","","","","","","","","PETROLIS","Low Cost","P","dm","L-D: 24H","L-D: 00:00-06:30 (D), 06:30-21:25 (A), 21:25-23:59 (D)"
"BARCELONA","IGUALADA","IGUALADA","08700","CALLE ALEMANYA, 3","D","1.622417","41.591361","22/11/2021 15:31","1.379","","","","","1.269","","","","","","","","","FER PREU JUST","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"MADRID","ALCOBENDAS","ALCOBENDAS","28109","PLAZA MORALEJA S/N, S/N","N","-3.651083","40.515639","22/11/2021 03:16","1.599","","","","","1.449","","","","","","","","","REPSOL","No Low cost","P","dm","L-V: 07:00-22:00; S: 07:00-15:00 y 17:00-22:00; D: 09:00-15:00","L-V: 07:00-22:00 (A); S: 07:00-15:00 (A), 17:00-22:00 (A)"
"MADRID","GETAFE","GETAFE","28906","POLIGONO CENTRO LOGISTICO DE ABASTECIMIENTO-PARCELA, 13","D","-3.699444","40.276389","20/11/2021 00:00","1.569","","","1.689","","1.439","1.469","1.06","","","","","","","REPSOL","No Low cost","P","dm","L-V: 06:00-22:00","L-V: 06:00-22:00 (A)"
"BARCELONA","SANT ESTEVE SESROVIRES","SANT ESTEVE SESROVIRES","08635","CR B-224, 23,5","D","1.883722","41.478917","20/11/2021 00:00","1.549","","","1.699","","1.399","1.449","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 05:00-22:00; S-D: 06:00-22:00","L-V: 05:00-22:00 (A); S-D: 06:00-22:00 (A)"
"TARRAGONA","SELVA DEL CAMP (LA)","SELVA DEL CAMP (LA)","43470","CARRETERA SALOU PONS KM. 15,8","D","1.145528","41.203556","22/11/2021 14:16","1.569","","1.629","","","1.449","1.509","1.029","","","","","","","CEPSA","No Low cost","P","dm","L: 06:00-22:00","L: 06:00-22:00 (A)"
"LEÓN","CISTIERNA","CISTIERNA","24800","AVENIDA CONSTITUCION, 177","D","-5.130639","42.809972","20/11/2021 00:00","1.569","","","1.679","","1.449","1.519","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 07:00-23:00","L-D: 07:00-23:00 (P)"
"ALICANTE","ASPE","ASPE","03680","AVENIDA AVENIDA DE ORIHUELA, 101","N","-0.777556","38.336861","22/11/2021 13:16","1.459","","","","","1.339","","","","","","","","","GALP","No Low cost","P","OM","L-D: 24H","L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
"BADAJOZ","VILLAFRANCA DE LOS BARROS","VILLAFRANCA DE LOS BARROS","06220","CALLE VARALES, S/N","D","-6.355944","38.561056","20/11/2021 00:00","","","","","","1.474","","","","","","","","","IDS","Low Cost","P","OM","L-D: 24H","L-D: 24H (A)"
"MADRID","MADRID","MADRID","28045","CL ANCORA 39","D","-3.689556","40.402944","20/11/2021 00:00","1.589","","","","","1.439","1.529","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 07:00-21:30; S: 08:00-15:00","L-V: 07:00-21:30 (P); S: 08:00-15:00 (P)"
"VALENCIA / VALÈNCIA","CANET D'EN BERENGUER","CANET D'EN BERENGUER","46529","AVENIDA DEL MEDITERRANEO, S/N","D","-0.216972","39.678972","22/11/2021 12:15","1.529","","","1.671","","1.399","1.489","","","","","","","","AVIA","No Low cost","P","dm","L-D: 06:00-00:00","L-D: 06:00-00:00 (A)"
"VALENCIA / VALÈNCIA","GODELLETA","GODELLETA","46388","CARRETERA DE LA A3 A GODELLETA KM 11,7 KM. 11,7","N","-0.680722","39.425028","15/11/2021 19:37","1.449","","","","","1.319","1.528","0.869","","","","","","","GALP","No Low cost","P","dm","L-V: 06:00-20:00; S-D: 07:00-15:00","L-V: 06:00-20:00 (A); S-D: 07:00-15:00 (A)"
"GIRONA","VILADRAU","VILADRAU","17406","CARRETERA DE VILADRAU A VIC KM. 3,2","D","2.360056","41.853611","22/11/2021 12:16","1.478","","","1.668","","1.358","","","","","","","","","SIN ROTULO","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"LUGO","SARRIA","BETOTE DE ARRIBA","27617","POLIGONO 18 PARCELA 529, 21,300","N","-7.412444","42.801361","20/11/2021 19:32","1.559","","","1.701","","1.429","1.519","0.969","","","","","","","BP","No Low cost","P","dm","L-D: 07:00-23:00","Sin datos"
"OURENSE","OURENSE","OURENSE","32001","CARRETERA N-525 KM. 242,400","D","-7.853778","42.369833","22/11/2021 13:00","1.499","","","1.659","","1.399","1.479","","","","","","","","E.S. O VISO","Low Cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (P)"
"SANTA CRUZ DE TENERIFE","GARACHICO","GARACHICO","38450","CR ICOD-BUENAVISTA, KM. 8,9","I","-16.7925","28.370083","15/11/2021 22:05","1.169","","","1.264","","1.099","","","","","","","","","E.S. CEPSA LA CALETA","Low Cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"VALENCIA / VALÈNCIA","SAGUNTO/SAGUNT","PUERTO (EL)","46520","AVENIDA JAUME ROIG, 8","D","-0.238028","39.667528","08/11/2021 14:24","1.445","","","","","1.325","","","","","","","","","BENZINA CARBURANTES","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"TOLEDO","OLÍAS DEL REY","OLIAS DEL REY","45280","AUTOVIA A-42 KM. 57,700","I","-3.983694","39.959556","15/11/2021 14:38","1.569","","","1.629","","1.459","1.525","","","","","","","","CEPSA","No Low cost","P","dm","L-V: 06:00-22:00; S-D: 07:00-23:00","Sin datos"
"BARCELONA","MANRESA","MANRESA","08240","CALLE DE SALLENT, 91","D","1.844472","41.741111","22/11/2021 16:42","1.346","","","","","1.225","","","","","","","","","GM OIL ","Low Cost","P","dm","L-D: 24H","L-D: 24H (D)"
"CUENCA","PEDERNOSO (EL)","PEDERNOSO (EL)","16638","CARRETERA N-301 KM. 150,300","I","-2.742583","39.487167","22/11/2021 09:40","1.529","","","","","1.419","1.485","0.915","","","","","","","CEPSA","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"VALLADOLID","VALLADOLID","VALLADOLID","47009","CL CAMINO CABILDO, S.N.","D","-4.718611","41.674278","20/11/2021 00:00","1.549","","","1.699","","1.399","1.479","","","","","0.909","","","REPSOL","No Low cost","P","OM","L-D: 06:00-23:00","L-D: 06:00-23:00 (A)"
"BALEARS (ILLES)","PALMA DE MALLORCA","PALMA","07007","CARRER DE SON PENDOLA, 1","D","2.68","39.566222","22/11/2021 14:57","1.479","","","","","1.349","1.379","","","","","","","","AUTONETOIL","Low Cost","P","dm","L-D: 24H","L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
"GIPUZKOA","USURBIL","USURBIL","20170","AUTOPISTA AP-8 (MRG.IZDO.) KM. 27,1","I","-2.029083","43.284833","22/11/2021 06:00","1.589","","","1.721","","1.459","1.525","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"ALBACETE","HELLÍN","HELLIN","02400","AVENIDA LIBERTAD, 111","D","-1.700417","38.517306","22/11/2021 15:00","1.437","","","","","1.307","","","","","","","","","PLENOIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"VALENCIA / VALÈNCIA","REQUENA","REQUENA","46340","CARRETERA MADRID VALENCIA KM 276 KM. ","I","-1.095056","39.483861","16/11/2021 11:25","1.545","","","","","1.399","1.495","0.99","","","","","","","BP","No Low cost","P","dm","L-D: 06:00-23:00","L-D: 06:00-23:00 (A)"
"MURCIA","MURCIA","MURCIA","30007","AVENIDA MIGUEL INDURAIN, 85","D","-1.112778","37.997194","15/11/2021 10:13","1.439","","","1.539","","1.289","1.349","","","","","","","","V2 GASOLINERAS","Low Cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (P)"
"CÁDIZ","CASTELLAR DE LA FRONTERA","ALMORAIMA","11350","CARRETERA A-369 KM. 11","D","-5.4075","36.336944","15/11/2021 20:34","1.549","","","1.659","","1.408","","0.948","","","","","","","E.S. LA ALMORAIMA","Low Cost","P","dm","L-D: 06:30-10:30","L-D: 06:30-10:30 (A)"
"PONTEVEDRA","CALDAS DE REIS","PARADELA","36659","CARRETERA NAC. 550 KM. 95","I","-8.648333","42.635","22/11/2021 06:00","1.419","","","","","1.289","","","","","","","","","CRP","Low Cost","P","dm","L-D: 06:00-00:00","L-D: 24H (A)"
"CIUDAD REAL","TOMELLOSO","TOMELLOSO","13700","VEREDA SOCUELLAMOS, S/N","D","-3.009972","39.172028","20/11/2021 06:00","1.439","","","1.559","","1.349","1.429","0.849","","","","0.839","","","SERTYMAN","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"CANTABRIA","TORRELAVEGA","TORRELAVEGA","39300","PABLO GARNICA S/N, ESQ. PINTOR PANCHO COSSIO","N","-4.050667","43.352139","22/11/2021 12:00","1.469","","","1.629","","1.329","1.419","","","","","","","","AVIA","No Low cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (P)"
"SEVILLA","GILENA","GILENA","41565","CARRETERA CTRA. SE-491, GILENA-PEDRERA KM. 11,0 KM. 11","D","-4.904972","37.234806","19/11/2021 08:22","1.459","","","","","1.329","","","","","","","","","AGLA","Low Cost","P","dm","L-D: 07:00-22:00","L-D: 07:00-22:00 (P)"
"CANTABRIA","SANTANDER","SAN ROMAN","39011","CALLE REPUBLICA CHECA, 1","D","-3.859333","43.457806","19/11/2021 12:06","1.419","","","1.619","","1.289","1.369","","","","","","","","NUEVA ALISAL","Low Cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (P)"
"BADAJOZ","LLERENA","LLERENA","06900","AVENIDA BADAJOZ, 2","D","-6.00825","38.240444","22/11/2021 09:11","1.519","","","","","1.439","1.509","0.909","","","","","","","SAN CRISTOBAL","Low Cost","P","dm","L-D: 07:00-22:00","L-D: 07:00-22:00 (A)"
"CASTELLÓN / CASTELLÓ","CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA","CASTELLON DE LA PLANA","12004","RONDA NORTE ESTE, 242","D","-0.028639","40.000722","22/11/2021 09:30","1.549","","","1.691","","1.399","1.489","","","","","","","","BP RONDA NORTE","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"NAVARRA","MÉLIDA","MELIDA","31382","POLIGONO BAJO ARAGON, S/N","D","-1.557944","42.355139","22/11/2021 16:00","1.479","","","","","1.309","","0.859","","","","","","","AN ENERGETICOS MELIDA","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ZARAGOZA","ZARAGOZA","GARRAPINILLOS","50190","N-232 km 249,4","I","-0.990167","41.695306","20/11/2021 00:00","1.549","","","1.689","","1.389","1.459","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 06:00-20:00","L-V: 06:00-20:00 (P)"
"NAVARRA","LODOSA","LODOSA","31580","CARRETERA NA-123 KM. 0,7","I","-2.076861","42.416556","22/11/2021 00:00","1.559","","1.619","1.691","","1.419","1.485","1.003","","","","","","","CEPSA","No Low cost","P","OM","L-V: 07:00-18:00; S-D: 07:00-14:00","L-V: 07:00-18:00 (P); S-D: 07:00-14:00 (P)"
"ALICANTE","ALTEA","ALTEA","03590","Carrer De La Mar, 157","N","-0.054917","38.593222","16/11/2021 18:52","1.579","","","1.729","","1.429","1.509","","","","","","","","GALP","No Low cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (A)"
"ZARAGOZA","ZARAGOZA","CARTUJA BAJA","50720","AUTOVIA CTRA. CASTELLON ( A 68) KM. 233,150","I","-0.845917","41.623167","22/11/2021 13:57","1.559","","","1.669","","1.389","1.479","","","","","","","","BP","No Low cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"TARRAGONA","VALLS","VALLS","43800","POLIGONO POL. 17 PARCELA 127-129 ENLACE AUTOVÍA A-27 CON C-37, S/N","I","1.229361","41.271861","20/11/2021 00:00","1.559","","1.599","1.679","","1.449","1.499","0.975","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"SEGOVIA","NAVALMANZANO","NAVALMANZANO","40280","AUTOVIA A-601 KM. 75,9","D","-4.269944","41.186444","22/11/2021 15:50","1.458","","","1.599","","1.321","1.396","","","","","0.808","","","NAVATRANS","Low Cost","P","dm","L-D: 24H","L-D: 00:00-07:00 (A), 07:00-23:00 (P), 23:00-23:59 (A)"
"BARCELONA","MATARÓ","MATARO","08303","CARRETERA DE BARCELONA . POLIGON  HORTES DEL CAMÍ  RAL KM. 50","D","2.430861","41.526972","22/11/2021 11:32","1.469","","","1.589","","1.349","1.385","","","","","","","","CENTRE ENERGIA MARESME","Low Cost","P","dm","L-D: 24H","Sin datos"
"GRANADA","GRANADA","GRANADA","18003","CARRETERA ANTIGUA DE MALAGA A GRANADA KM. 142","D","-3.636361","37.190722","20/11/2021 00:00","1.539","","","","","1.369","","","","","","0.879","","","REPSOL","No Low cost","P","OM","L-D: 06:00-23:00","L-D: 06:00-23:00 (A)"
"BADAJOZ","VALLE DE LA SERENA","VALLE DE LA SERENA","06458","POLIGONO CTRA. HIGUERA DE LA SERENA, S/N","D","-5.796278","38.695278","15/11/2021 11:51","1.549","","","","","1.429","","0.999","","","","","","","06/32718","Low Cost","P","dm","L-D: 07:00-14:00 y 15:00-22:00","L-D: 07:00-14:00 (A), 15:00-22:00 (A)"
"CUENCA","HUETE","HUETE","16500","CR CM-310, 102,7","D","-2.688424","40.148893","19/11/2021 10:32","1.53","","","","","1.39","1.444","0.849","","","","","","","PETRONOR","No Low cost","P","dm","L-S: 07:00-22:00","Sin datos"
"JAÉN","LOPERA","LOPERA","23780","CARRETERA COMARCAL 527 KM. 29","I","-4.219722","37.948722","22/11/2021 09:37","1.519","","","","","1.439","1.489","0.999","","","","","","","E.S. LA LOPERANA","Low Cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (P)"
"TOLEDO","HUERTA DE VALDECARÁBANOS","HUERTA DE VALDECARABANOS","45750","CARRETERA CM 4051 POLIGONO 5 PARCELA 122 KM. 15","I","-3.607611","39.868167","22/11/2021 12:18","1.479","","","","","1.339","","0.869","","","","","","","COMBUSTIBLES HUERTA","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"CORUÑA (A)","OROSO","OROSO PEQUENO","15688","OS CARBALLOS S/N, DEIXEBRE (N-550 km 47,7)","I","-8.430889","43.010639","22/11/2021 00:00","1.574","","","1.706","","1.409","1.475","1.049","","","","","","","CEPSA","No Low cost","P","OM","L-D: 06:00-23:00","Sin datos"
"ALBACETE","CAUDETE","CAUDETE","02660","CR N-344 DIRC.VALENCIA, KM.  118.3","N","-0.943","38.727472","16/11/2021 07:36","1.519","","","1.661","","1.429","1.519","","","","","","","","BP PARGA I PETROL BAS BEL","No Low cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"TERUEL","VALDEALGORFA","VALDEALGORFA","44594","CALLE BEATO MARTINEZ PASCUAL S/Nº","N","-0.032652","40.994617","16/11/2021 14:39","","","","","","1.32","","0.88","","","","","","","SCOAVAL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BARCELONA","TONA","TONA","08551","AVENIDA VECINAL, S/N","N","2.234861","41.85325","22/11/2021 16:00","1.459","","","","","1.319","","","","","","","","","SHELL","No Low cost","P","OM","L-S: 24H","L-S: 24H (D)"
"VALENCIA / VALÈNCIA","BENIFAIÓ","BENIFAIO","46450","CARRETERA CRTA CV 520 KM. 0.36 KM. 0,36","I","-0.450278","39.288778","15/11/2021 11:26","1.363","","","","","1.299","","","","","","","","","ALDIAUTO","Low Cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"BARCELONA","MATARÓ","MATARO","08301","CALLE PABLO IGLESIAS, 1","D","2.429111","41.535694","22/11/2021 15:05","1.429","","","","","1.309","1.339","","","","","","","","AUTONETOIL","Low Cost","P","dm","L-D: 24H","L-M: 00:00-08:00 (D), 08:00-21:00 (A), 21:00-23:59 (D); X: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-16:00 (D), 16:00-21:00 (A), 21:00-23:59 (D); J-S: 00:00-08:00 (D), 08:00-21:00 (A), 21:00-23:59 (D); D: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-23:59 (D)"
"ZARAGOZA","MONREAL DE ARIZA","MONREAL DE ARIZA","50291","AUTOVIA DEL NORDESTE KM. 186","D","-2.122833","41.30725","15/11/2021 13:53","1.559","","","","","1.429","1.509","","","","","","","","BP","No Low cost","P","dm","L-D: 24H","L-D: 24H (D)"
"OURENSE","NOGUEIRA DE RAMUÍN","NOGUEIRA","32160","CARRETERA PONTE DOS GOZOAS KM. 11,900","I","-7.735417","42.397361","16/11/2021 10:46","1.529","","","","","1.419","","","","","","","","","ESTACION DE SERVICIO LUINTRA, S.L.","Low Cost","P","dm","L-V: 07:30-21:00; S-D: 09:00-20:00","L-V: 07:30-21:00 (P); S-D: 09:00-20:00 (P)"
"MADRID","ALCOBENDAS","ALCOBENDAS","28100","CALLE MARQUES DE LA VALDAVIA (DEL), 138","D","-3.653944","40.546944","22/11/2021 09:30","1.579","","","1.721","","1.439","1.529","","","","","","","","BP VALDAVIA","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
